PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
Ukraine,81,462,24977,CBPF-UKR-23-S-NGO-24977,,2023 Ukraine First Standard Allocation,2023,2,Standard,CHARITABLE ORGANIZATION 'ALL-UKRAINIAN NETWORK OF PEOPLE LIVING WITH HIV/AIDS',National NGO,"Provision of digital tools for catch-up education, SEL, and MHPSS screening to the most vulnerable 35000 children in the rural areas",5/1/2023 12:00:00 AM,4/30/2024 12:00:00 AM,"16 Months, 17 Days",2203516.48,2203516.48,0,4/9/2023 12:35:08 PM,1100,9900,17850,17150,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,8/15/2023 12:00:00 AM,12/31/2024 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,919276.3710,3,N/A,8/9/2023 1:46:08 AM
Ukraine,81,462,24985,CBPF-UKR-23-S-INGO-24985,,2023 Ukraine First Standard Allocation,2023,2,Standard,CARE Deutschland e. V.,International NGO,"Lifesaving Shelter, MPCA, SRH and Protection assistance for conflict affected communities in rural hromadas in Mykolaivska and Khersonska oblasts (P1)",6/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,15 Months,2394901.18,2394901.18,0,4/7/2023 5:28:02 PM,3350,19287,2008,4571,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,8/1/2023 12:00:00 AM,10/31/2024 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2216821.8915,0,,12/15/2023 3:08:31 PM
Ukraine,81,462,24989,CBPF-UKR-23-S-INGO-24989,,2023 Ukraine First Standard Allocation,2023,2,Standard,Cesvi Fondazione - ETS,International NGO,"Provision of multi-sectorial integrated support to IDPs, Returnees and local communities in the oblast of Kyiv, Kharkiv, Mykolaiv and Kherson",6/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,12 Months,2500000,2500000,0,4/9/2023 3:23:42 PM,22181,33240,12002,10491,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2023 12:00:00 AM,9/30/2024 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2239585.8480,3,N/A,10/16/2023 8:50:44 PM
Ukraine,81,462,24998,CBPF-UKR-23-S-NGO-24998,,2023 Ukraine First Standard Allocation,2023,2,Standard,Kharkiv Regional Youth Non-Governmental Organisation 'Enlightening  Initiative',National NGO,"Improving access and provision of MHPSS, catch-up learning opportunities and protection assistance for the most vulnerable groups in rural communities in Kyiv, Zaporizhzhia, Kharkiv, Kherson regions",6/1/2023 12:00:00 AM,2/29/2024 12:00:00 AM,16 Months,2138635.75,2138635.75,0,4/9/2023 4:58:45 PM,2020,8067,11313,29600,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,9/1/2023 12:00:00 AM,12/31/2024 12:00:00 AM,Under Final Reporting,4231,PRJ_UND_FINAL_RPT,Implementation,14,2310299.4150,3,N/A,8/9/2023 1:46:43 AM
Ukraine,81,462,25009,CBPF-UKR-23-S-INGO-25009,,2023 Ukraine First Standard Allocation,2023,2,Standard,CORE Community Organized Relief Effort,International NGO,"Shelter and WASH Support for Rural, Accessible Areas Near the Front Line in Kharkiv, Mykolaiv and Kherson Oblasts",6/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,15 Months,2492170.21,2329131.04,0,4/9/2023 1:03:45 PM,2217,3075,786,1072,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2023 12:00:00 AM,12/31/2024 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2149014.3615,0,,10/25/2023 1:59:41 PM
Ukraine,81,462,25042,CBPF-UKR-23-S-INGO-25042,,2023 Ukraine First Standard Allocation,2023,2,Standard,CHARITY ORGANISATION “CHARITY FUND “ALPS RESILIENCE UKRAINE”,International NGO,"Child Support Activities and Mine Risk Education &amp;amp; Victim Assistance in Kyiv, Zhytomyr, Chernihyv, Sumy, and Kharkiv Regions (Priority II)",6/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,14 Months,999886.61,934473.47,0,4/9/2023 4:53:00 PM,3985,8597,4644,5924,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,9/1/2023 12:00:00 AM,10/31/2024 12:00:00 AM,Under Final Reporting,4231,PRJ_UND_FINAL_RPT,Implementation,14,2315627.1495,3,N/A,8/31/2023 7:25:21 PM
Ukraine,81,462,25051,CBPF-UKR-23-S-NGO-25051,,2023 Ukraine First Standard Allocation,2023,2,Standard,Charitable Organization 'Charitable Fund 'The Right to Protection',National NGO,HOPE - Humanitarian outreach to Protect and Enhance in areas of return and rural areas close to the frontline in Ukraine,6/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,"17 Months, 19 Days",6253149.06,5844064.54,0,4/8/2023 10:40:45 PM,15860,24465,3433,4125,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,9/10/2023 12:00:00 AM,2/28/2025 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,916854.6735,6,Core Pipeline,11/1/2023 6:10:30 PM
Ukraine,81,462,25054,CBPF-UKR-23-S-NGO-25054,,2023 Ukraine First Standard Allocation,2023,2,Standard,Spring of Hope. Ukraine,National NGO,Creation of an inter-regional hub of women's initiatives to help vulnerable population groups in the North-Eastern regions of Ukraine,8/1/2023 12:00:00 AM,7/31/2024 12:00:00 AM,"14 Months, 11 Days",644733.85,602555,0,4/9/2023 1:48:07 PM,500,1100,200,200,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,8/21/2023 12:00:00 AM,10/31/2024 12:00:00 AM,Under Final Reporting,4231,PRJ_UND_FINAL_RPT,Implementation,14,2311268.0940,0,,8/24/2023 2:57:45 PM
Ukraine,81,462,25065,CBPF-UKR-23-S-NGO-25065,,2023 Ukraine First Standard Allocation,2023,2,Standard,CHARITABLE FOUNDATION 'HUMANITARIAN AID AND DEVELOPMENT CENTRE',National NGO,Providing assistance to people who live in an acute humanitarian crisis as a result of the military conflict in the East of Ukraine,6/1/2023 12:00:00 AM,12/31/2023 12:00:00 AM,9 Months,996876.84,931660.6,0,4/9/2023 2:01:33 PM,5079,5503,693,750,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,9/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,935743.9140,0,,9/5/2023 4:45:55 PM
Ukraine,81,462,26970,CBPF-UKR-23-S-INGO-26970,,2023 Ukraine First Standard Allocation,2023,2,Standard,UK-Med,International NGO,HOPE - Humanitarian outreach to Protect and Enhance in areas of return  and rural areas close to the frontline in Ukraine  ,11/15/2023 12:00:00 AM,11/14/2024 12:00:00 AM,15 Months,1996637.52,1866016.37,0,11/1/2023 10:04:23 AM,11970,23580,1575,1575,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/15/2023 12:00:00 AM,2/14/2025 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2132546.8185,3,N/A,11/24/2023 3:49:48 PM
Ukraine,81,495,26169,CBPF-UKR-23-R-INGO-26169,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Agency for Technical Cooperation and Development,International NGO,Provision of winterization assistance to conflict-affected communities in Ukraine (2023-2024),10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,5000000,4672897.2,0,8/25/2023 11:04:20 AM,7460,10452,1707,1707,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/2/2023 12:00:00 AM,5/1/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1188569.1330,0,,11/9/2023 4:43:54 PM
Ukraine,81,495,26170,CBPF-UKR-23-R-UN-26170,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,International Organization for Migration,UN Agency,Winterization Support for Conflict-Affected Populations in Ukraine,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,5000000,4672897.2,0,8/25/2023 9:42:41 AM,4427,6140,1571,2142,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,4/30/2024 12:00:00 AM,Under Final Reporting,4232,PRJ_UND_FINAL_RPT,Reporting,7,1215692.1450,3,N/A,11/28/2023 5:12:13 PM
Ukraine,81,495,26171,CBPF-UKR-23-R-INGO-26171,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,"International Rescue Committee, Inc.",International NGO,Provision of cash for winterization assistance to support extremely vulnerable households in eastern Ukraine,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,997748.19,932474.94,0,8/25/2023 1:43:19 PM,1051,1350,309,310,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/16/2023 12:00:00 AM,4/15/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2218274.9100,0,,11/3/2023 1:54:10 PM
Ukraine,81,495,26172,CBPF-UKR-23-R-INGO-26172,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Help – Hilfe zur Selbsthilfe e.V.,International NGO,Winter Resilience and Livelihood Empowerment: Strengthening Affected Communities,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,2224548.96,2079017.72,0,8/25/2023 11:33:45 AM,6722,8474,1070,1153,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/16/2023 12:00:00 AM,4/15/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2130609.4605,3,N/A,10/27/2023 8:27:30 PM
Ukraine,81,495,26174,CBPF-UKR-23-R-UN-26174,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Food and Agriculture Organization of the United Nations,UN Agency,Safeguarding livestock production of rural households during the winter season 2023/24 in areas affected by war escalation in Ukraine.,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,4995317.9,4668521.4,0,8/25/2023 12:56:56 PM,5861,14013,2549,3057,,,,,,,,,,,,,,1- Unlikely to contribute to gender equality (no gender equality measure and no age consideration),,,,10/15/2023 12:00:00 AM,4/14/2024 12:00:00 AM,Under Closure,4200,PRJ_UND_CLSR,Project Closure,8,1964481.0120,3,N/A,11/17/2023 7:31:42 PM
Ukraine,81,495,26176,CBPF-UKR-23-R-INGO-26176,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,People in Need,International NGO,Provision of emergency winterization assistance to conflict-affected communities and newly accessible areas ,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,10 Months,4998901.39,4671870.46,0,8/25/2023 2:08:10 PM,2035,3384,578,612,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/2/2023 12:00:00 AM,9/1/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1314013.0635,3,N/A,11/22/2023 1:58:55 PM
Ukraine,81,495,26179,CBPF-UKR-23-R-INGO-26179,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Folkekirkens Nødhjælp,International NGO,Assisting functionality of centralized winterization infrastructure in Mykolaivska and Khersonska Oblast ,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,8 Months,1136458.79,1062111.02,0,8/25/2023 2:19:40 PM,69942,85485,20892,25535,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/15/2023 12:00:00 AM,6/14/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2166450.5835,3,N/A,10/27/2023 8:19:58 PM
Ukraine,81,495,26182,CBPF-UKR-23-R-INGO-26182,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Danish Refugee Council,International NGO,Multi-sector winterization support for the most vulnerable,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,4999647.17,4672567.45,0,8/25/2023 2:26:37 PM,2735,4711,630,778,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,4/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1303357.5945,0,,11/14/2023 8:53:44 PM
Ukraine,81,495,26183,CBPF-UKR-23-R-INGO-26183,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Save the Children Fund,International NGO,Integrated Shelter and livelihood winterization response in Kherson and Mykolaiv,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,2499002.01,2335515.9,0,8/25/2023 2:50:07 PM,4546,4927,997,1101,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2023 12:00:00 AM,5/5/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1409912.2845,0,,11/9/2023 4:45:11 PM
Ukraine,81,495,26187,CBPF-UKR-23-R-INGO-26187,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,CORE Community Organized Relief Effort,International NGO,2023/24 Shelter and NFI Winter Support for Vulnerable Frontline and IDP Households in Ukraine,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,"10 Months, 30 Days",3164328.06,2957315.94,0,8/25/2023 1:12:20 PM,2110,9059,1946,1867,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2023 12:00:00 AM,8/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2149014.3615,0,,10/25/2023 2:12:33 PM
Ukraine,81,495,26188,CBPF-UKR-23-R-INGO-26188,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Samaritan’s Purse Ukraine,International NGO,UHF Winterization Response,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,2498023.7,2334601.59,0,8/25/2023 2:54:00 PM,2016,2809,1008,1367,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,4/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2222633.9655,7,Frontline services,11/17/2023 7:27:08 PM
Ukraine,81,495,26190,CBPF-UKR-23-R-INGO-26190,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Deutsche Welthungerhilfe e.V.,International NGO,Provision of winterization assistance to war-affected communities in south and east of Ukraine,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,1393570.14,1302402,0,8/25/2023 2:33:09 PM,1582,2380,1020,1138,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2135937.1950,0,,10/6/2023 5:57:27 PM
Ukraine,81,495,26192,CBPF-UKR-23-R-NGO-26192,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Dorcas Aid International Transcarpathia,National NGO,Winter Energy Needs Support by Conditional Cash Transfers for Vulnerable Frontline and Other Households in Zaporizhzhia and Donetska Oblasts,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,2482762.94,2320339.2,0,8/25/2023 1:41:20 PM,2300,3500,305,420,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/3/2023 12:00:00 AM,5/2/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,920245.0500,3,N/A,11/14/2023 8:55:56 PM
Ukraine,81,495,26195,CBPF-UKR-23-R-INGO-26195,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Stichting ZOA,International NGO,"Emergency Winterization Support for non-displaced, returnees and IDPs",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,1270308.28,1187204,0,8/25/2023 1:39:48 PM,1190,1560,965,965,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,4/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2219243.5890,3,N/A,11/7/2023 11:29:25 PM
Ukraine,81,495,26203,CBPF-UKR-23-R-NGO-26203,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Charity Foundation “NEW WAY”,National NGO,"Providing emergency winterization assistance to people affected by the escalation of conflict to ensure warm, safe and dignified living conditions during the winter season.",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,809924.46,756938.75,0,8/25/2023 10:05:31 AM,797,941,143,164,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/19/2023 12:00:00 AM,4/18/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1925733.8520,0,,11/7/2023 2:34:56 PM
Ukraine,81,495,26215,CBPF-UKR-23-R-INGO-26215,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Estonian Refugee Council,International NGO,"Winterization support to vulnerable households in conflict-affected rural areas in Khersonska, Zaporizka, Donetska, Mykolaivska and Kharkivska regions",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,888998.8,830840,0,8/25/2023 2:24:32 PM,720,1440,720,720,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2023 12:00:00 AM,5/5/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2133999.8370,0,,11/7/2023 11:28:17 PM
Ukraine,81,495,26218,CBPF-UKR-23-R-INGO-26218,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,INTERSOS,International NGO,"Provision of emergency winterisation assistance to vulnerable households in hard-to-reach areas in Kharkivska, Dnipropetrovska and Donetska",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,832449.23,777989.93,0,8/25/2023 2:30:21 PM,1127,1301,254,299,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/6/2023 12:00:00 AM,5/5/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2133515.4975,0,,11/10/2023 8:15:15 PM
Ukraine,81,495,26219,CBPF-UKR-23-R-INGO-26219,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Hungarian Interchurch Aid,International NGO,"Winterization SNFI support and restoration of critical district heating infrastructure in Khersonska, Zaporizka and Mykolaivska Oblasts",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,1987451.73,1857431.52,0,8/25/2023 1:28:57 PM,21000,35000,7000,7000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/15/2023 12:00:00 AM,4/14/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2158216.8120,0,,10/27/2023 8:23:37 PM
Ukraine,81,495,26224,CBPF-UKR-23-R-NGO-26224,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Charitable Organization 'Charity Fund 'POSMISHKA UA',National NGO,Assistance to vulnerable people as part of preparation for winter 2023-2024,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,8 Months,1538458.53,1437811.71,0,8/25/2023 1:59:56 PM,1250,3850,0,0,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,6/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2018242.6965,3,N/A,11/14/2023 8:46:37 PM
Ukraine,81,495,26228,CBPF-UKR-23-R-INGO-26228,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Terre des hommes - Aide a l’enfance dans le monde - Fondation,International NGO,"Provision of Heating appliances and NFIs for winterization for vulnerable IDPs, returnees and non-displaced persons in conflict-affected areas of Ukraine.",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,8 Months,1690491.93,1579899,0,8/25/2023 2:56:58 PM,2125,3400,1275,1700,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,6/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1449628.1235,0,,11/14/2023 7:51:05 PM
Ukraine,81,495,26236,CBPF-UKR-23-R-INGO-26236,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Norwegian Refugee Council,International NGO,Winterization Response to Address Emerging Needs,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,1600000,1495327.1,0,8/25/2023 2:10:09 PM,2895,3710,579,602,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,4/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,1237003.0830,3,N/A,11/10/2023 8:13:50 PM
Ukraine,81,495,26244,CBPF-UKR-23-R-INGO-26244,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,Caritas Czech Republic,International NGO,"Provision of critical, life-saving winterisation support in Khersonska and Mykolaivska Oblasts of Ukraine",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,"8 Months, 16 Days",1472267.6,1375951.03,0,8/25/2023 2:44:10 PM,3448,4927,492,985,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/15/2023 12:00:00 AM,6/30/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2238132.8295,0,,10/27/2023 8:22:03 PM
Ukraine,81,495,26247,CBPF-UKR-23-R-UN-26247,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,United Nations High Commissioner for Refugees,UN Agency,"Urgent and timely winterization assistance to internally displaced, returnee, and war-affected individuals in Ukraine",10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,6 Months,4203462.8,3946913.43,0,8/25/2023 12:50:33 PM,10440,20550,5175,5745,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,Under Closure,4200,PRJ_UND_CLSR,Project Closure,8,1276718.9220,3,N/A,11/7/2023 11:24:20 PM
Ukraine,81,495,26249,CBPF-UKR-23-R-INGO-26249,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,"Global Emergency Relief, Recovery & Reconstruction",International NGO,Winterization Assistance to Vulnerable Ukrainians,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,"7 Months, 29 Days",1433139.38,1339382.6,0,8/25/2023 11:35:00 AM,360,540,450,450,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,11/1/2023 12:00:00 AM,6/29/2024 12:00:00 AM,Under Audit,4222,PRJ_UND_AUD,Project Closure,8,2256053.3910,0,,11/17/2023 7:29:21 PM
Ukraine,81,495,26250,CBPF-UKR-23-R-NGO-26250,,UHF 2023 Second Reserve Allocation (Winterization),2023,1,Reserve,CHARITABLE FOUNDATION 'HUMANITARIAN AID AND DEVELOPMENT CENTRE',National NGO,Support during the winter period of the civilian population affected by the military conflict.,10/1/2023 12:00:00 AM,3/31/2024 12:00:00 AM,8 Months,998966.9,942421.6,0,8/25/2023 12:53:55 PM,571,857,78,84,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,10/1/2023 12:00:00 AM,5/31/2024 12:00:00 AM,Under Final Reporting,4232,PRJ_UND_FINAL_RPT,Implementation,6,935743.9140,0,,10/12/2023 1:19:41 PM
Ukraine,81,521,27243,CBPF-UKR-24-S-INGO-27243,,2024 First Standard Allocation,2024,2,Standard,"International Rescue Committee, Inc.",International NGO,"Provision of integrated primary health care, general protection, child protection &amp; GBV assistance for frontline communities in Mykolaivska &amp; Khersonska oblasts (Multi-Sectoral Priority 3)",3/1/2024 12:00:00 AM,2/28/2025 12:00:00 AM,12 Months,3423394.33,3199433.95,0,1/12/2024 1:49:33 PM,6836,14538,793,1547,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/1/2024 12:00:00 AM,3/31/2025 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2218274.9100,3,N/A,4/11/2024 1:21:18 PM
Ukraine,81,521,27250,CBPF-UKR-24-S-INGO-27250,,2024 First Standard Allocation,2024,2,Standard,Nonviolent Peaceforce International,International NGO,"Rapid Emergency Deployment Initiative (REDI): Emergency Funding and Enhancement of Preparedness, Response, and Safety &amp; Security of First Responders and Local Actors Along Frontline Territories ",3/4/2024 12:00:00 AM,2/28/2025 12:00:00 AM,18 Months,1971501.91,1842525.15,0,1/12/2024 3:55:10 PM,415,465,60,60,,,,,,,,,,,,,,"3- Likely to contribute to gender equality, but without attention to age groups",,,,6/5/2024 12:00:00 AM,12/4/2025 12:00:00 AM,Under Final Reporting,4231,PRJ_UND_FINAL_RPT,Implementation,14,2218759.2495,7,Frontline services,6/24/2024 2:37:15 PM
Ukraine,81,521,27251,CBPF-UKR-24-S-INGO-27251,,2024 First Standard Allocation,2024,2,Standard,arche noVa (Representative office of arche noVa in Ukraine),International NGO,Multi-sectoral assistance for vulnerable populations in war-affected communities of Kharkivska and Donetska oblasts through revitalizing housing and WASH infrastructure and last-mile delivery of aid.,3/1/2024 12:00:00 AM,12/31/2024 12:00:00 AM,10 Months,1876110.06,1753373.89,0,1/12/2024 3:44:50 PM,11366,13898,3473,2847,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,4/10/2024 12:00:00 AM,2/9/2025 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2217306.2310,0,,4/16/2024 8:33:01 PM
Ukraine,81,521,27265,CBPF-UKR-24-S-INGO-27265,,2024 First Standard Allocation,2024,2,Standard,AVSI Foundation,International NGO,CHILDREN: Community Hub for Inclusive Learning and Development for Rapid Emergency Networking,3/1/2024 12:00:00 AM,12/31/2024 12:00:00 AM,12 Months,998410.58,933094,0,1/11/2024 5:17:39 PM,3350,5150,6000,6000,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2024 12:00:00 AM,4/30/2025 12:00:00 AM,Under Audit,4220,PRJ_UND_AUD,Project Closure,16,2139327.5715,0,,3/26/2024 7:19:55 PM
Ukraine,81,521,27270,CBPF-UKR-24-S-INGO-27270,,2024 First Standard Allocation,2024,2,Standard,HIAS Inc.,International NGO,"Multisector intervention in Education, GBV, Child protection to support displaced, non-displaced and returnee populations in the east and the south (priority 2)",3/1/2024 12:00:00 AM,2/28/2025 12:00:00 AM,17 Months,2204869.84,2060626.02,0,1/17/2024 6:51:47 AM,976,6400,3219,4775,,,,,,,,,,,,,,"4- Likely to contribute to gender equality, including across age groups",,,,5/1/2024 12:00:00 AM,9/30/2025 12:00:00 AM,Under Final Reporting,4231,PRJ_UND_FINAL_RPT,Implementation,14,2223602.6445,0,,6/20/2024 9:40:30 PM
