PooledFundName,PooledFundId,AllocationTypeId,ChfId,ChfProjectCode,ExternalProjectCode,AllocationType,AllocationYear,AllocationSourceID,AllocationSourceName,OrganizationName,OrganizationType,ProjectTitle,ProjectStartDate,ProjectEndDate,ProjectDuration,Budget,TotalDirectCost,TotalSupportCost,DateSubmitted,Men,Women,Boys,Girls,ProjectSummary,IndirectBeneficiaries,CatchmentPopulation,AllocationStrategy,HumanitarianContext,GrantRequestJustification,DescriptionOfBeneficiaries,NeedsAssessment,Activities,ImplementationPlan,Monitoring_Eval,CrossCuttingIssues,EnvironmentMarker,GenderMarker,GenderTheme,FieldSecurity,Access,ActualStartDate,ActualEndDate,ProjectStatus,ProjectStatusId,ProjectStatusCode,ProcessStatus,ProcessStatusId,PartnerCode,AllocationTypeCategoryId,AllocationTypeCategory,ApprovedDate
Sudan,15,12,1523,SUD-16/HSD20/R/P/UN/1523,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,United Nations High Commissioner for Refugees,UN Agency,Protection Sector Monitoring and Reporting,2/1/2016 12:00:00 AM,1/31/2017 12:00:00 AM,12 Months,74759,74759,0,2/16/2016 7:03:19 AM,0,0,0,0,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,2/1/2016 12:00:00 AM,1/31/2017 12:00:00 AM,Under Closure,182,PRJ_UND_CLSR,Project Closure,8,19727.6340,0,,3/2/2016 1:52:47 PM
Sudan,15,12,1524,SUD-16/HSD20/R/E/UN/1524,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,United Nations Children's Fund,UN Agency,Monitoring and Reporting Support to Education Cluster humanitarian pooled fund allocations in Sudan (all allocations types of CHF and CERF).,4/1/2016 12:00:00 AM,1/31/2017 12:00:00 AM,12 Months,81453.11,76124.4,0,2/17/2016 7:34:27 AM,0,0,27000,27000,,,,,,,,,,,,,"N/A: Not applicable, only used for a small number of services","4- Not applicable - Only used for very small number of projects, such as 'support services'",,,,4/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,Under Closure,182,PRJ_UND_CLSR,Project Closure,8,19866.5610,2,Special allocations,5/11/2016 6:57:29 AM
Sudan,15,12,1528,SUD-16/HSD20/R/H/UN/1528,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,World Health Organization,UN Agency,Monitoring and Reporting  of health sector CHF and CERF  projects in 2015/2016 in Sudan,2/1/2016 12:00:00 AM,1/31/2017 12:00:00 AM,14 Months,85600,80000,0,2/16/2016 3:10:07 PM,928320,891917,1005778,1046830,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,2/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,Under Closure,182,PRJ_UND_CLSR,Project Closure,8,20977.9770,0,,3/2/2016 1:53:51 PM
Sudan,15,12,1529,SUD-16/HSD20/R/FSL/UN/1529,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,Food and Agriculture Organization of the United Nations,UN Agency,Monitoring and Reporting Support to FSL Sector,3/1/2016 12:00:00 AM,2/28/2017 12:00:00 AM,"18 Months, 28 Days",79672.2,74460,0,2/17/2016 6:18:37 AM,0,0,0,0,,,,,,,,,,,,,A+: Neutral Impact on environment with mitigation or enhancement,2a- The project is designed to contribute significantly to gender equality,,,,3/1/2016 12:00:00 AM,9/28/2017 12:00:00 AM,Under Closure,182,PRJ_UND_CLSR,Project Closure,8,5834.9340,2,Special allocations,3/8/2016 1:13:55 PM
Sudan,15,12,1576,SUD-16/HSD20/R/CCS/UN/1576,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,United Nations Department of Safety and Security,UN Agency,Additional Security Capacity in Support of Humanitarian Agencies and INGOs (Darfur),5/15/2016 12:00:00 AM,5/14/2017 12:00:00 AM,24 Months,400014.15,373845,0,3/14/2016 2:21:50 PM,2500,1600,0,0,,,,,,,,,,,,,,1- The project is designed to contribute in some limited way to gender equality,,,,6/12/2016 12:00:00 AM,6/11/2018 12:00:00 AM,Under Final Reporting,294,PRJ_UND_FINAL_RPT,Reporting,7,18755.1450,0,,6/14/2016 10:10:40 AM
Sudan,15,12,1705,SUD-16/HSD20/R/CCS/UN/1705,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,International Organization for Migration,UN Agency,Implementation of the Displacement Tracking Matrix (DTM) and emergency information management in Sudan,5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,499993.45,386883.6,80400,3/14/2016 11:49:43 AM,70700,84611,97305,97384,,,,,,,,,,,,,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/31/2016 12:00:00 AM,5/30/2017 12:00:00 AM,Under Final Reporting,294,PRJ_UND_FINAL_RPT,Reporting,7,9169.1820,0,,6/12/2016 11:18:42 AM
Sudan,15,12,1713,SUD-16/HSD20/R/CCS/UN/1713,,2016 - SHF 1st Reserve Allocation,2016,1,Reserve,United Nations Department of Safety and Security,UN Agency,"AFP - INGOs Security Services - Enabling Safe Humanitarian Program Delivery (Blue Nile, Kassala, Khartoum, North Kordofan, South Kordofan, West Kordofan)",5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,200000.12,186916,0,3/14/2016 1:13:10 PM,140000,120000,15000,25000,,,,,,,,,,,,,,1- The project is designed to contribute in some limited way to gender equality,,,,6/12/2016 12:00:00 AM,6/11/2017 12:00:00 AM,Under Final Reporting,294,PRJ_UND_FINAL_RPT,Reporting,7,18755.1450,0,,6/14/2016 10:11:07 AM
Sudan,15,13,1534,SUD-16/HSD20/S1/N/INGO/1534,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Relief International,International NGO,"NUTRITION  SUPPORT TO CONFLICT AFFECTED POPULATION IN NORTH DARFUR, SUDAN.",5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,314781.16,203138,91050,3/19/2016 9:12:44 AM,1578,6807,8197,9781,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,15559.8240,0,,6/12/2016 6:13:58 AM
Sudan,15,13,1535,SUD-16/HSD20/S1/P-ESNFIs/NGO/1535,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Alsalam Organization for Rehabilitation and Development,National NGO,Provision of protection assistance and ES/NFIs lifesaving services to the conflict affected population in Blue Nile state.    'Corresponding 2016 HRP project codes:       Protection: SUD-16/P-HR-RL/93792      ES/ NFIs: SUD-16/S-NF/93837',5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,429125.64,393372,7680,3/19/2016 7:32:31 PM,4588,7648,8260,10094,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Under Audit,105,PRJ_UND_AUD,Project Closure,16,42928.4430,0,,5/30/2016 7:16:44 AM
Sudan,15,13,1536,SUD-16/HSD20/S1/P-ESNFIs/NGO/1536,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Alsalam Organization for Rehabilitation and Development,National NGO,Improve access to protection assistance and basic services for south Sudanese refugees in Kharasana area in West Kordofan state.,5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,16 Months,460763.4,418620,12000,3/19/2016 9:16:55 PM,1780,2220,2900,3100,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2b- The principal purpose of the project is to advance gender equality,,,,5/19/2016 12:00:00 AM,9/18/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,42928.4430,0,,6/20/2016 10:07:02 AM
Sudan,15,13,1542,SUD-16/HSD20/S1/H-N-WASH/INGO/1542,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,American Refugee Committee,International NGO,"Support the provision of basic Health, Nutrition and WASH services to communities affected by conflict and disasters in South and East Darfur states.",4/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,12 Months,891092.2,800657.19,32139.26,3/19/2016 3:51:46 PM,247484,242582,50689,49682,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,1667.1240,0,,6/6/2016 12:09:34 PM
Sudan,15,13,1544,SUD-16/HSD20/S1/N/UN/1544,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,World Health Organization,UN Agency,Increase the coverage and quality of SAM inpatient services in 25   prioritized localities (7 states) through timely availability of medicines and medical supplies at TFU/SC level,4/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,12 Months,107000,100000,0,3/20/2016 5:43:54 AM,0,0,2040,1960,,,,,,,,,,,,,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/22/2016 12:00:00 AM,5/21/2017 12:00:00 AM,Under Closure,181,PRJ_UND_CLSR,Project Closure,16,20977.9770,1,Core pipelines,5/30/2016 6:18:32 AM
Sudan,15,13,1546,SUD-16/HSD20/S1/H-N-WASH/INGO/1546,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,GOAL,International NGO,"DELIVERING EMERGENCY HUMANITARIAN ASSISTANCE TO THE CONFLICT AFFECTED POPULATION OF KUTUM LOCALITY, NORTH DARFUR    'Corresponding 2016 HRP project codes:       Health: SUD-16/H/92871      Nutrition: SUD-16/H/92880      WASH: SUD-16/WS/92882'",4/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,13 Months,772412.02,592786.25,129094.14,3/20/2016 5:43:53 AM,71398,68599,14624,14050,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,6/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,6946.3500,0,,6/6/2016 12:09:34 PM
Sudan,15,13,1550,SUD-16/HSD20/S1/WASH/INGO/1550,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Oxfam America,International NGO,"Emergency Water Supply, Sanitation and Hygiene Response for Newly Displaced in Sortony in North Darfur and Protracted IDPS in Kalma camp, South Darfur.",6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,12 Months,379998.86,303213.12,51926,3/18/2016 8:53:46 PM,17003,21042,20286,20769,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,13336.9920,0,,5/31/2016 1:06:00 PM
Sudan,15,13,1552,SUD-16/HSD20/S1/E/INGO/1552,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Catholic Relief Services,International NGO,"Enhancing Access to inclusive lifesaving and Quality Education to  IDPs in Central Darfur, Nertiti Locality    ",3/5/2016 12:00:00 AM,3/4/2017 12:00:00 AM,15 Months,343466.06,286651,34345.32,3/19/2016 7:53:23 PM,270,380,2317,2589,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,8/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,4584.5910,0,,5/31/2016 12:21:01 PM
Sudan,15,13,1556,SUD-16/HSD20/S1/WASH/UN/1556,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,World Health Organization,UN Agency,Water Quality testing and Vector control core pipeline to support continued access to Emergency WASH services in 11 high priority localities (SHF priorities for WASH sector),5/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,6 Months,190186.08,177744,0,3/20/2016 5:43:54 AM,153600,230400,125440,130560,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/22/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,20977.9770,0,,5/30/2016 6:18:55 AM
Sudan,15,13,1558,SUD-16/HSD20/S1/P/NGO/1558,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Organization for Voluntary Humanitarian Assistance Programme,National NGO,Ensuring Persons with Special Needs access to social care services in Sortoni and Um-Baru in North Darfur,5/15/2016 12:00:00 AM,5/14/2017 12:00:00 AM,12 Months,384000.02,358878.52,0,3/19/2016 3:54:04 PM,6159,27636,8082,9123,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/15/2016 12:00:00 AM,5/14/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,12642.3570,0,,7/13/2016 5:39:38 AM
Sudan,15,13,1559,SUD-16/HSD20/S1/RMS/NGO/1559,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Organization for Voluntary Humanitarian Assistance Programme,National NGO,Protection and assistance to children and PSN among South Sudanese Refugees and host communities in Darbati and Sirajia in South Kordofan,5/15/2016 12:00:00 AM,5/14/2017 12:00:00 AM,12 Months,150000.03,140186.94,0,3/19/2016 4:13:18 PM,41,458,2350,2650,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/15/2016 12:00:00 AM,5/14/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,12642.3570,0,,7/13/2016 5:39:02 AM
Sudan,15,13,1566,SUD-16/HSD20/S1/ESNFIs/NGO/1566,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,United Peace Organization,National NGO,"Provision of ES/NFI   to  the newly displaced , conflict affected population , protracted IDPs and returnees undeserved areas affected by emergencies",5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,208611.39,172223.92,22740,3/20/2016 5:43:54 AM,3000,4500,2500,2500,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,45429.1290,0,,6/1/2016 5:25:15 AM
Sudan,15,13,1574,SUD-16/HSD20/S1/P/NGO/1574,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Jasmar Human Security Organization,National NGO,"Emergency lifesaving through land release, mine clearance, non-technical, technical survey, spot tasks and Road verification operations to promote free and safe movement to newly IDPs, returnees, at risk populations and humanitarian actors in landmine/Explosive Remnants of War (ERW) contaminated areas in Bau and El Roseires localities in BN state.",6/1/2016 12:00:00 AM,2/28/2017 12:00:00 AM,9 Months,356001.29,327391.49,5320,3/19/2016 2:24:16 PM,12500,13000,14500,14500,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2016 12:00:00 AM,2/28/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,31953.2100,0,,6/12/2016 6:10:14 AM
Sudan,15,13,1575,SUD-16/HSD20/S1/WASH/INGO/1575,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,World Relief,International NGO,"Improving access to safe water supply and sanitation for under-served and vulnerable communities of Kulbus locality, West Darfur",6/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,10 Months,180195.2,145896.8,29050,3/19/2016 1:08:58 PM,13859,15318,3282,4013,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21255.8310,0,,6/6/2016 12:09:34 PM
Sudan,15,13,1579,SUD-16/HSD20/S1/WASH/INGO/1579,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Cooperazione Internazionale - COOPI,International NGO,Multi-sector intervention to strengthen basic services and promote sustainable return and reintegration of returnees in Um Baru locality,5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,100000,93457.94,0,3/19/2016 8:02:39 PM,3886,3778,3211,2969,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,4167.8100,0,,5/31/2016 12:35:43 PM
Sudan,15,13,1580,SUD-16/HSD20/S1/H/INGO/1580,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,World Relief,International NGO,Support for Primary Health Care Services for Vulnerable Groups in Kerenik and Geneina Localities in West Darfur,5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,262152.8,222910,29160,3/19/2016 1:08:01 PM,34266,40793,42424,45688,,,,,,,,,,,,,A+: Neutral Impact on environment with mitigation or enhancement,2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21255.8310,0,,6/6/2016 12:09:37 PM
Sudan,15,13,1582,SUD-16/HSD20/S1/WASH/INGO/1582,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Triangle Génération Humanitaire,International NGO,"Provide and extend life-saving WASH assistance to new refugee-returnees, IDP returnees and IDPs in Um Dukhun locality in Central Darfur.",5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,15 Months,254899.72,149694.68,88529.36,3/20/2016 5:43:54 AM,11209,20020,27293,29159,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,8/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,18060.5100,0,,6/6/2016 12:09:34 PM
Sudan,15,13,1584,SUD-16/HSD20/S1/N/INGO/1584,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,World Vision Sudan,International NGO,Sustainable nutrition for conflict affected population in South Darfur,6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,15 Months,191069,165609.16,12960,3/20/2016 5:43:53 AM,840,4337,6377,6225,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,7/1/2016 12:00:00 AM,9/30/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,21533.6850,0,,7/24/2016 11:58:05 AM
Sudan,15,13,1589,SUD-16/HSD20/S1/H/NGO/1589,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,"Anhar for Peace, Development and Humanitarian Work Organization",National NGO,"Provision of quality primary health care services to the vulnerable IDPs and affected communities (women, men, boys, girls, people of special needs, etc));2 in Shangil Tobayi camps (Dar El salam locality),3 in Ombaro returnees(Ombaro locality) and,1 in Sartony camp (kabkabya Locality ) in North Darfur State 2016, Sudan",4/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,12 Months,365323.68,341424,0,3/20/2016 5:43:53 AM,51131,55392,25266,27696,,,,,,,,,,,,,,2a- The project is designed to contribute significantly to gender equality,,,,5/19/2016 12:00:00 AM,5/18/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,45012.3480,0,,7/3/2016 11:31:08 AM
Sudan,15,13,1590,SUD-16/HSD20/S1/H/INGO/1590,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Norwegian Church Aid,International NGO,"Provision of Sustained Integrated Emergency Primary Health Care Services to IDPs and Host Communities affected by the recurrent crisis in Nertiti, Zalingei and Bilel localities in Central and South Darfur States.",4/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,12 Months,263318.44,232810.4,13281.6,3/17/2016 3:25:46 PM,47142,49065,40142,38570,,,,,,,,,,,,,B: Medium environmental impact with NO mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,12225.5760,0,,6/26/2016 7:24:26 AM
Sudan,15,13,1592,SUD-16/HSD20/S1/E/INGO/1592,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Plan International,International NGO,Life saving inclusive education for vulnerable children in Tawila and Zam Zam Camp North Darfur,6/3/2016 12:00:00 AM,7/2/2017 12:00:00 AM,13 Months,371665.46,308854.9,38496,3/19/2016 3:02:36 PM,140,160,1881,2299,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/3/2016 12:00:00 AM,7/2/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,47235.1800,0,,6/6/2016 12:09:34 PM
Sudan,15,13,1595,SUD-16/HSD20/S1/FSL/NGO/1595,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Darfur Development and Reconstruction Ageny,National NGO,Improvement of Food Security of Conflict and Climate affected IDPs and Host Communities in Mallet and Kuttum Localities in North Darfur State (50% for each locality).,6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,12 Months,174992.02,163543.94,0,3/20/2016 5:43:53 AM,13020,12500,5269,5736,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,49041.2310,0,,6/20/2016 9:21:28 AM
Sudan,15,13,1598,SUD-16/HSD20/S1/N/NGO/1598,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Almanar Voluntary Organization,National NGO,Improving access to quality preventive and curative care of acute malnutrition in populations affected by conflict in Tadamon Locality South Kordofan State,5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,109599,71848,32532,3/17/2016 1:35:15 PM,1015,915,637,663,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,1528.1970,0,,6/26/2016 7:42:41 AM
Sudan,15,13,1602,SUD-16/HSD20/S1/WASH/UN/1602,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,International Organization for Migration,UN Agency,WASH Vulnerability Study Project,5/1/2016 12:00:00 AM,1/31/2017 12:00:00 AM,"15 Months, 7 Days",149999.99,130601.91,9585,3/17/2016 10:25:36 AM,1027,1473,0,0,,,,,,,,,,,,,A: Neutral Impact on environment with No mitigation,2a- The project is designed to contribute significantly to gender equality,,,,5/22/2016 12:00:00 AM,8/28/2017 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,9169.1820,0,,5/31/2016 12:23:19 PM
Sudan,15,13,1603,SUD-16/HSD20/S1/P/NGO/1603,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,National Units for Mine Action and Development (formerly NDU),National NGO,"Contribute to the prevention of protection risks faced by IDPs and conflict affected communities through mines/ Explosive Remnant of War risk education and land release in El tadamon, Bau and Kurmuk localities of Blue Nile State.",5/1/2016 12:00:00 AM,12/31/2016 12:00:00 AM,12 Months,150000.05,137756.84,5100.35,3/19/2016 7:00:28 AM,3788,3720,4073,3919,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,47929.8150,0,,6/6/2016 12:09:34 PM
Sudan,15,13,1618,SUD-16/HSD20/S1/ESNFIs/INGO/1618,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Norwegian Church Aid,International NGO,"ESNFI support for IDPs in Nitega and Nertiti, in South and Central Darfur",5/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,12 Months,200712.31,170371.2,17210.4,3/16/2016 8:51:35 AM,10000,15000,12500,12500,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/12/2016 12:00:00 AM,5/11/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,12225.5760,0,,6/22/2016 11:23:17 AM
Sudan,15,13,1622,SUD-16/HSD20/S1/FSL/UN/1622,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Food and Agriculture Organization of the United Nations,UN Agency,"Reducing food insecurity and saving lives of newly  IDPs and extremely vulnerable host communities in North Darfur, East Darfur, Central Darfur and South Kordofan states.",5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,852000.1,796261.78,0,3/19/2016 1:55:38 PM,118200,123000,80400,80400,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/22/2016 12:00:00 AM,5/21/2017 12:00:00 AM,Under Closure,181,PRJ_UND_CLSR,Project Closure,16,5834.9340,0,,6/12/2016 10:22:23 AM
Sudan,15,13,1624,SUD-16/HSD20/S1/RMS/UN/1624,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,International Organization for Migration,UN Agency,Support for South Sudanese Affected by Conflict,5/1/2016 12:00:00 AM,4/30/2017 12:00:00 AM,12 Months,200000,156917.89,29998,3/17/2016 10:27:30 AM,2035,3682,1938,2035,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/22/2016 12:00:00 AM,5/21/2017 12:00:00 AM,Under Final Reporting,293,PRJ_UND_FINAL_RPT,Reporting,15,9169.1820,0,,5/31/2016 12:24:31 PM
Sudan,15,13,1626,SUD-16/HSD20/S1/WASH/NGO/1626,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Women Organization for Development and Capacity Building,National NGO,"Improving safe access to quality WASH  services  to 43,467 new IDPs and protracted in Central Darfur,",5/15/2016 12:00:00 AM,4/14/2017 12:00:00 AM,"12 Months, 1 Days",282122.73,263666.1,0,3/19/2016 6:03:36 PM,7389,9998,11736,14344,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,5/15/2016 12:00:00 AM,5/15/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,51264.0630,0,,6/26/2016 7:41:07 AM
Sudan,15,13,1630,SUD-16/HSD20/S1/ESNFIs/NGO/1630,,2016 – SHF 1st Round Standard Allocation,2016,2,Standard,Sustainable Action Group,National NGO,Provision of Improve Shelter Materials and INFIs for Returnee in Um Baru locality - North Darfur                (Pilot Project request by RRR Sector),6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,12 Months,229087,214100,0,3/17/2016 11:34:52 AM,2000,2500,2000,2000,,,,,,,,,,,,,B+: Medium environmental impact with mitigation(sector guidance),2a- The project is designed to contribute significantly to gender equality,,,,6/1/2016 12:00:00 AM,5/31/2017 12:00:00 AM,Project Closed,173,PRJ_PRJ_CLS,Project Closure,16,43484.1510,0,,6/1/2016 5:22:06 AM
